,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
83,7,1.1291455495648268,1.1861804723739624,0.6345633243422243,0.4541861050837137,0.5928151915206932,0.40151903746299145,2e-05,0.8,0.2,1e-08,0:00:17,0:00:18
84,1,1.379765362274356,1.4556539058685303,0.08937350715953525,0.003925704148383883,0.013745055947410267,0.00042289327845546065,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
85,2,1.3643966302639101,1.4335873126983643,0.3379351614026037,0.3163092037627188,0.2747185474960432,0.1992465421080465,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
86,3,1.2279703864237157,1.355566382408142,0.4701374435556081,0.4392544728501713,0.4257275265967403,0.33412379910008516,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
87,4,1.0226095464171432,1.121801495552063,0.6252815306278373,0.5886419417794325,0.616334450520374,0.5371314323042966,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
88,5,0.8303665344308062,1.2955039739608765,0.6014433642011869,0.48451666918232167,0.5485461183491169,0.429899929242899,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
89,6,0.6591362895035162,1.2099182605743408,0.6235988287115962,0.5157659917084086,0.607485626076646,0.502037489812551,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
90,7,0.4983099920720589,1.5030139684677124,0.655610229922992,0.5688699084871618,0.6298903614348391,0.5175682703624968,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
91,1,1.382420193858263,1.4097084999084473,-0.08728383794814862,,-0.006470329136226249,0.0,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
92,2,1.341622654984637,1.388749122619629,0.30039200680174555,0.30324283708124944,0.2699426517025525,0.21977583064979156,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
93,3,1.1488203071966403,1.3357181549072266,0.5070736238690078,0.38746640703429913,0.4194641207268247,0.3103119292730131,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
94,4,0.9015159214415202,1.154275894165039,0.6282487626229346,0.5641479619794656,0.6144098305572889,0.5184334857598238,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
95,5,0.7125887710873674,1.2825685739517212,0.6267409322963687,0.561688467668303,0.595368201925579,0.5104755909010953,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
96,6,0.5438066946297158,1.2080082893371582,0.6648939103679886,0.5977882896456669,0.6473959104269311,0.5733079057657391,2e-05,0.9,0.2,1e-07,0:00:17,0:00:18
97,7,0.4293354342623455,1.568588376045227,0.6459000466307576,0.5148404706637625,0.5762475189259817,0.4488857568651009,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
98,1,1.3896108516832677,1.43521249294281,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
99,2,1.371982397102728,1.4339128732681274,0.22220577301115682,0.19315298886772184,0.1903810828935476,0.15884041535244708,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
100,3,1.3158657812490695,1.3704675436019897,0.32752794910095684,0.37114520259595407,0.29704904928613185,0.27635786531492057,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
