,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
146,7,0.35610400445950335,1.563134789466858,0.6031606885736147,0.45116212975626807,0.583474868982138,0.441089570806552,2e-05,0.9,0.2,1e-08,0:00:19,0:00:21
147,1,1.3690102375470674,1.3131881952285767,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-06,0:00:19,0:00:20
148,2,1.2362696268619635,1.1172622442245483,0.5806505365456353,0.39779754075944396,0.5618110452293789,0.32996945272533207,2e-05,0.95,0.2,1e-06,0:00:19,0:00:20
149,3,0.9786948332419763,1.1717734336853027,0.5925869233093223,0.4263216521844355,0.5370937181168924,0.39358860195903833,2e-05,0.95,0.2,1e-06,0:00:19,0:00:20
150,4,0.8301385518832084,1.0869406461715698,0.6133820498810423,0.4509681926953969,0.5999150626126282,0.41256273525721443,2e-05,0.95,0.2,1e-06,0:00:19,0:00:21
151,5,0.6527033096704727,1.169076919555664,0.6218070104540163,0.4495453290442021,0.6091696072329251,0.4287372303873689,2e-05,0.95,0.2,1e-06,0:00:19,0:00:21
152,6,0.5041562693241315,1.3291473388671875,0.6355400401684902,0.4152630776841238,0.6185400745121756,0.4062617929131911,2e-05,0.95,0.2,1e-06,0:00:19,0:00:20
153,7,0.41789548328289616,1.4371525049209595,0.6287857694178393,0.4340459271166006,0.6119588730137535,0.42486613556223074,2e-05,0.95,0.2,1e-06,0:00:19,0:00:20
154,1,1.36582023363847,1.3200465440750122,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-07,0:00:19,0:00:21
155,2,1.3546587473306901,1.312422513961792,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-07,0:00:19,0:00:21
156,3,1.3315852177448761,1.2855347394943237,0.10213163323766096,0.10304059650260437,0.028927881339841255,0.014129890923646582,2e-05,0.95,0.2,1e-07,0:00:19,0:00:20
157,4,1.2017901692634974,1.1504141092300415,0.5849240260912245,0.3531506186909359,0.5332111355682592,0.3088503392410773,2e-05,0.95,0.2,1e-07,0:00:19,0:00:20
158,5,0.9544784518388602,1.0634938478469849,0.5928936906272135,0.431265130202225,0.5862378667588817,0.3900798329886147,2e-05,0.95,0.2,1e-07,0:00:19,0:00:21
159,6,0.766164148465181,1.1125234365463257,0.6321537627327052,0.45257323244244363,0.6213353413654619,0.4314176069122412,2e-05,0.95,0.2,1e-07,0:00:19,0:00:20
160,7,0.5779389234689566,1.4586180448532104,0.626819934959089,0.4538594175346007,0.5660195188748216,0.42115518776010963,2e-05,0.95,0.2,1e-07,0:00:19,0:00:20
161,1,1.3573360290282812,1.3294497728347778,-0.003482036948420309,0.013715520850997764,-0.0004683318465654729,0.0007043493572812531,2e-05,0.95,0.2,1e-08,0:00:19,0:00:20
162,2,1.3476247237278864,1.2906301021575928,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-08,0:00:19,0:00:20
163,3,1.2389496167500813,1.1074341535568237,0.5606245143482369,0.3499750120805911,0.5094989283763149,0.237314096546272,2e-05,0.95,0.2,1e-08,0:00:19,0:00:20
